# curie_map:
#   FBbt: http://purl.obolibrary.org/obo/FBbt_
#   NCIT: http://purl.obolibrary.org/obo/NCIT_
#   oio: http://www.geneontology.org/formats/oboInOwl#
#   owl: http://www.w3.org/2002/07/owl#
#   rdf: http://www.w3.org/1999/02/22-rdf-syntax-ns#
#   rdfs: http://www.w3.org/2000/01/rdf-schema#
#   semapv: https://w3id.org/semapv/
#   skos: http://www.w3.org/2004/02/skos/core#
#   sssom: https://w3id.org/sssom/
# license: https://w3id.org/sssom/license/unspecified
# mapping_set_id: https://w3id.org/sssom/mappings/1bf82ab6-822d-4485-8139-e3b1d06b31fa
subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification	mapping_tool	confidence	subject_match_field	object_match_field	match_string
FBbt:00000019	metathoracic segment	skos:closeMatch	NCIT:C48728	T3 Stage Finding	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	oio:hasExactSynonym	t3
FBbt:00000019	metathoracic segment	skos:closeMatch	NCIT:C52295	SLC25A5 wt Allele	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	oio:hasExactSynonym	t3
FBbt:00000019	metathoracic segment	skos:closeMatch	NCIT:C74747	Triiodothyronine Measurement	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	oio:hasExactSynonym	t3
FBbt:00000020	abdomen	skos:closeMatch	NCIT:C12664	Abdomen	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasExactSynonym	abdomen
FBbt:00000020	abdomen	skos:closeMatch	NCIT:C12664	Abdomen	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasExactSynonym	abdomen
FBbt:00000020	abdomen	skos:closeMatch	NCIT:C12664	Abdomen	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	abdomen
FBbt:00000020	abdomen	skos:closeMatch	NCIT:C167482	Radiating Chest Pain in Abdomen	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasExactSynonym	abdomen
FBbt:00000022	abdominal segment 1	skos:closeMatch	NCIT:C123772	Unknown GENC	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	oio:hasExactSynonym	a1
FBbt:00000022	abdominal segment 1	skos:closeMatch	NCIT:C158526	RFC4 wt Allele	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	oio:hasExactSynonym	a1
FBbt:00000022	abdominal segment 1	skos:closeMatch	NCIT:C180771	RFC1 wt Allele	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	oio:hasExactSynonym	a1
FBbt:00000022	abdominal segment 1	skos:closeMatch	NCIT:C180775	RFC2 wt Allele	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	oio:hasExactSynonym	a1
FBbt:00000022	abdominal segment 1	skos:closeMatch	NCIT:C185758	ATP6V0A1 wt Allele	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	oio:hasExactSynonym	a1
FBbt:00000023	abdominal segment 2	skos:closeMatch	NCIT:C123756	Guantanamo Bay Naval Base	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	oio:hasExactSynonym	a2
FBbt:00000024	abdominal segment 3	skos:closeMatch	NCIT:C123752	GENC Entity 6	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	oio:hasExactSynonym	a3
FBbt:00000024	abdominal segment 3	skos:closeMatch	NCIT:C185449	TCIRG1 wt Allele	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	oio:hasExactSynonym	a3
FBbt:00000025	abdominal segment 4	skos:closeMatch	NCIT:C51309	APP wt Allele	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	oio:hasExactSynonym	a4
FBbt:00000026	abdominal segment 5	skos:closeMatch	NCIT:C146790	Child-Pugh Class A5	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	oio:hasExactSynonym	a5
FBbt:00000027	abdominal segment 6	skos:closeMatch	NCIT:C146791	Child-Pugh Class A6	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	oio:hasExactSynonym	a6
FBbt:00000027	abdominal segment 6	skos:closeMatch	NCIT:C91709	Urokinase-Derived Peptide A6	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	oio:hasExactSynonym	a6
FBbt:00000029	abdominal segment 8	skos:closeMatch	NCIT:C106609	SEMA4D wt Allele	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	oio:hasExactSynonym	a8
FBbt:00000031	abdominal segment 10	skos:closeMatch	NCIT:C1004	Antineoplaston A10	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	oio:hasExactSynonym	a10
FBbt:00000034	egg	skos:closeMatch	NCIT:C12598	Oocyte	semapv:LexicalMatching	oaklib	0.5	oio:hasExactSynonym	oio:hasExactSynonym	ovum
FBbt:00000034	egg	skos:closeMatch	NCIT:C12598	Oocyte	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasExactSynonym	egg
FBbt:00000034	egg	skos:closeMatch	NCIT:C72064	Egg, Poultry	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasExactSynonym	egg
FBbt:00000038	chorion	skos:closeMatch	NCIT:C34122	Chorion	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasExactSynonym	chorion
FBbt:00000038	chorion	skos:closeMatch	NCIT:C34122	Chorion	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	chorion
FBbt:00000044	collar	skos:closeMatch	NCIT:C82481	Collar Dosing Unit	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasExactSynonym	collar
FBbt:00000044	collar	skos:closeMatch	NCIT:C82481	Collar Dosing Unit	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasExactSynonym	collar
FBbt:00000052	embryo	skos:closeMatch	NCIT:C28147	Embryo	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasExactSynonym	embryo
FBbt:00000052	embryo	skos:closeMatch	NCIT:C28147	Embryo	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasExactSynonym	embryo
FBbt:00000052	embryo	skos:closeMatch	NCIT:C28147	Embryo	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasExactSynonym	embryo
FBbt:00000052	embryo	skos:closeMatch	NCIT:C28147	Embryo	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	embryo
FBbt:00000092	primordial germ cell	skos:closeMatch	NCIT:C104422	GBA wt Allele	semapv:LexicalMatching	oaklib	0.5	oio:hasExactSynonym	oio:hasExactSynonym	gc
FBbt:00000092	primordial germ cell	skos:closeMatch	NCIT:C161527	G-Series Nerve Agent GC	semapv:LexicalMatching	oaklib	0.5	oio:hasExactSynonym	oio:hasExactSynonym	gc
FBbt:00000092	primordial germ cell	skos:closeMatch	NCIT:C30014	Gas Chromatography	semapv:LexicalMatching	oaklib	0.5	oio:hasExactSynonym	oio:hasExactSynonym	gc
FBbt:00000092	primordial germ cell	skos:closeMatch	NCIT:C33401	Primordial Germ Cell	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasExactSynonym	primordial germ cell
FBbt:00000092	primordial germ cell	skos:closeMatch	NCIT:C33401	Primordial Germ Cell	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	primordial germ cell
FBbt:00000092	primordial germ cell	skos:closeMatch	NCIT:C38179	GC Gene	semapv:LexicalMatching	oaklib	0.5	oio:hasExactSynonym	oio:hasExactSynonym	gc
FBbt:00000092	primordial germ cell	skos:closeMatch	NCIT:C52279	GC wt Allele	semapv:LexicalMatching	oaklib	0.5	oio:hasExactSynonym	oio:hasExactSynonym	gc
FBbt:00000092	primordial germ cell	skos:closeMatch	NCIT:C68451	Gallocatechin	semapv:LexicalMatching	oaklib	0.5	oio:hasExactSynonym	oio:hasExactSynonym	gc
FBbt:00000092	primordial germ cell	skos:closeMatch	NCIT:C84254	Vitamin D-Binding Protein	semapv:LexicalMatching	oaklib	0.5	oio:hasExactSynonym	oio:hasExactSynonym	gc
FBbt:00000092	primordial germ cell	skos:closeMatch	NCIT:C92950	Gonorrhea	semapv:LexicalMatching	oaklib	0.5	oio:hasExactSynonym	oio:hasExactSynonym	gc
FBbt:00000111	ectoderm	skos:closeMatch	NCIT:C12703	Ectoderm	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasExactSynonym	ectoderm
FBbt:00000111	ectoderm	skos:closeMatch	NCIT:C12703	Ectoderm	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	ectoderm
FBbt:00000124	epithelial cell	skos:closeMatch	NCIT:C12578	Epithelial Cell	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasExactSynonym	epithelial cell
FBbt:00000124	epithelial cell	skos:closeMatch	NCIT:C12578	Epithelial Cell	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasExactSynonym	epithelial cell
FBbt:00000124	epithelial cell	skos:closeMatch	NCIT:C12578	Epithelial Cell	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	epithelial cell
FBbt:00000125	endoderm	skos:closeMatch	NCIT:C12706	Endoderm	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasExactSynonym	endoderm
FBbt:00000125	endoderm	skos:closeMatch	NCIT:C12706	Endoderm	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	endoderm
FBbt:00000126	mesoderm	skos:closeMatch	NCIT:C12750	Mesoderm	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasExactSynonym	mesoderm
FBbt:00000126	mesoderm	skos:closeMatch	NCIT:C12750	Mesoderm	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	mesoderm
FBbt:00000127	head mesoderm	skos:closeMatch	NCIT:C47598	Medrysone	semapv:LexicalMatching	oaklib	0.5	oio:hasExactSynonym	oio:hasExactSynonym	hms
FBbt:00000168	embryonic prothoracic segment	skos:closeMatch	NCIT:C106009	IL1RL1 wt Allele	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	oio:hasExactSynonym	t1
FBbt:00000168	embryonic prothoracic segment	skos:closeMatch	NCIT:C140263	Intracompartmental Tumor	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	oio:hasExactSynonym	t1
FBbt:00000168	embryonic prothoracic segment	skos:closeMatch	NCIT:C37299	ADP/ATP Translocase 1	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	oio:hasExactSynonym	t1
FBbt:00000168	embryonic prothoracic segment	skos:closeMatch	NCIT:C48720	T1 Stage Finding	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	oio:hasExactSynonym	t1
FBbt:00000168	embryonic prothoracic segment	skos:closeMatch	NCIT:C52293	SLC25A4 wt Allele	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	oio:hasExactSynonym	t1
FBbt:00000168	embryonic prothoracic segment	skos:closeMatch	NCIT:C73122	CD5 wt Allele	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	oio:hasExactSynonym	t1
FBbt:00000168	embryonic prothoracic segment	skos:closeMatch	NCIT:C80363	Longitudinal Relaxation Time	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	oio:hasExactSynonym	t1
FBbt:00000169	embryonic mesothoracic segment	skos:closeMatch	NCIT:C140265	Extracompartmental Tumor	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	oio:hasExactSynonym	t2
FBbt:00000169	embryonic mesothoracic segment	skos:closeMatch	NCIT:C37301	ADP/ATP Translocase 2	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	oio:hasExactSynonym	t2
FBbt:00000169	embryonic mesothoracic segment	skos:closeMatch	NCIT:C48724	T2 Stage Finding	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	oio:hasExactSynonym	t2
FBbt:00000169	embryonic mesothoracic segment	skos:closeMatch	NCIT:C52295	SLC25A5 wt Allele	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	oio:hasExactSynonym	t2
FBbt:00000169	embryonic mesothoracic segment	skos:closeMatch	NCIT:C80364	Transverse Spin Relaxation Time	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	oio:hasExactSynonym	t2
FBbt:00000170	embryonic metathoracic segment	skos:closeMatch	NCIT:C2303	Triiodothyronine	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	oio:hasExactSynonym	t3
FBbt:00000170	embryonic metathoracic segment	skos:closeMatch	NCIT:C37301	ADP/ATP Translocase 2	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	oio:hasExactSynonym	t3
FBbt:00000170	embryonic metathoracic segment	skos:closeMatch	NCIT:C48728	T3 Stage Finding	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	oio:hasExactSynonym	t3
FBbt:00000170	embryonic metathoracic segment	skos:closeMatch	NCIT:C52295	SLC25A5 wt Allele	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	oio:hasExactSynonym	t3
FBbt:00000170	embryonic metathoracic segment	skos:closeMatch	NCIT:C74747	Triiodothyronine Measurement	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	oio:hasExactSynonym	t3
FBbt:00000173	embryonic abdominal segment 1	skos:closeMatch	NCIT:C123772	Unknown GENC	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	oio:hasExactSynonym	a1
FBbt:00000173	embryonic abdominal segment 1	skos:closeMatch	NCIT:C158526	RFC4 wt Allele	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	oio:hasExactSynonym	a1
FBbt:00000173	embryonic abdominal segment 1	skos:closeMatch	NCIT:C180771	RFC1 wt Allele	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	oio:hasExactSynonym	a1
FBbt:00000173	embryonic abdominal segment 1	skos:closeMatch	NCIT:C180775	RFC2 wt Allele	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	oio:hasExactSynonym	a1
FBbt:00000173	embryonic abdominal segment 1	skos:closeMatch	NCIT:C185758	ATP6V0A1 wt Allele	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	oio:hasExactSynonym	a1
FBbt:00000174	embryonic abdominal segment 2	skos:closeMatch	NCIT:C123756	Guantanamo Bay Naval Base	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	oio:hasExactSynonym	a2
FBbt:00000175	embryonic abdominal segment 3	skos:closeMatch	NCIT:C123752	GENC Entity 6	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	oio:hasExactSynonym	a3
FBbt:00000175	embryonic abdominal segment 3	skos:closeMatch	NCIT:C185449	TCIRG1 wt Allele	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	oio:hasExactSynonym	a3
FBbt:00000176	embryonic abdominal segment 4	skos:closeMatch	NCIT:C51309	APP wt Allele	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	oio:hasExactSynonym	a4
FBbt:00000177	embryonic abdominal segment 5	skos:closeMatch	NCIT:C146790	Child-Pugh Class A5	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	oio:hasExactSynonym	a5
FBbt:00000178	embryonic abdominal segment 6	skos:closeMatch	NCIT:C146791	Child-Pugh Class A6	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	oio:hasExactSynonym	a6
FBbt:00000178	embryonic abdominal segment 6	skos:closeMatch	NCIT:C91709	Urokinase-Derived Peptide A6	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	oio:hasExactSynonym	a6
FBbt:00000180	embryonic abdominal segment 8	skos:closeMatch	NCIT:C106609	SEMA4D wt Allele	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	oio:hasExactSynonym	a8
FBbt:00000182	embryonic abdominal segment 10	skos:closeMatch	NCIT:C1004	Antineoplaston A10	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	oio:hasExactSynonym	a10
FBbt:00000223	tracheal dorsal trunk posterior branch primordium	skos:closeMatch	NCIT:C16009	Developmental Therapeutics Program	semapv:LexicalMatching	oaklib	0.5	oio:hasExactSynonym	oio:hasExactSynonym	dtp
FBbt:00000223	tracheal dorsal trunk posterior branch primordium	skos:closeMatch	NCIT:C97122	Diphtheria Toxoid/Tetanus Toxoid/Inactivated Pertussis Vaccine	semapv:LexicalMatching	oaklib	0.5	oio:hasExactSynonym	oio:hasExactSynonym	dtp
FBbt:00000233	embryonic/larval tracheal lateral trunk	skos:closeMatch	NCIT:C105632	Left Thigh	semapv:LexicalMatching	oaklib	0.5	oio:hasExactSynonym	oio:hasExactSynonym	lt
FBbt:00000233	embryonic/larval tracheal lateral trunk	skos:closeMatch	NCIT:C16799	Lithuania	semapv:LexicalMatching	oaklib	0.5	oio:hasExactSynonym	oio:hasExactSynonym	lt
FBbt:00000233	embryonic/larval tracheal lateral trunk	skos:closeMatch	NCIT:C20536	Lymphotoxin-Alpha	semapv:LexicalMatching	oaklib	0.5	oio:hasExactSynonym	oio:hasExactSynonym	lt
FBbt:00000233	embryonic/larval tracheal lateral trunk	skos:closeMatch	NCIT:C48505	Liter	semapv:LexicalMatching	oaklib	0.5	oio:hasExactSynonym	oio:hasExactSynonym	lt
FBbt:00000233	embryonic/larval tracheal lateral trunk	skos:closeMatch	NCIT:C51509	LTA wt Allele	semapv:LexicalMatching	oaklib	0.5	oio:hasExactSynonym	oio:hasExactSynonym	lt
FBbt:00000233	embryonic/larval tracheal lateral trunk	skos:closeMatch	NCIT:C61585	Less Than	semapv:LexicalMatching	oaklib	0.5	oio:hasExactSynonym	oio:hasExactSynonym	lt
FBbt:00000234	tracheal lateral trunk anterior branch primordium	skos:closeMatch	NCIT:C132375	Lymphotoxin Alpha Measurement	semapv:LexicalMatching	oaklib	0.5	oio:hasExactSynonym	oio:hasExactSynonym	lta
FBbt:00000234	tracheal lateral trunk anterior branch primordium	skos:closeMatch	NCIT:C18424	LTA Gene	semapv:LexicalMatching	oaklib	0.5	oio:hasExactSynonym	oio:hasExactSynonym	lta
FBbt:00000234	tracheal lateral trunk anterior branch primordium	skos:closeMatch	NCIT:C20536	Lymphotoxin-Alpha	semapv:LexicalMatching	oaklib	0.5	oio:hasExactSynonym	oio:hasExactSynonym	lta
FBbt:00000237	tracheal lateral trunk anterior branch 4 primordium	skos:closeMatch	NCIT:C116950	LTA4H wt Allele	semapv:LexicalMatching	oaklib	0.5	oio:hasExactSynonym	oio:hasExactSynonym	lta4
FBbt:00000255	embryonic/larval tracheal transverse connective 1	skos:closeMatch	NCIT:C165955	Chemokine (C-X-C Motif) Ligand 7 Measurement	semapv:LexicalMatching	oaklib	0.5	oio:hasExactSynonym	oio:hasExactSynonym	tc1
FBbt:00000256	embryonic/larval tracheal transverse connective 2	skos:closeMatch	NCIT:C165955	Chemokine (C-X-C Motif) Ligand 7 Measurement	semapv:LexicalMatching	oaklib	0.5	oio:hasExactSynonym	oio:hasExactSynonym	tc2
FBbt:00000258	embryonic/larval tracheal transverse connective 4	skos:closeMatch	NCIT:C134695	RAN wt Allele	semapv:LexicalMatching	oaklib	0.5	oio:hasExactSynonym	oio:hasExactSynonym	tc4
FBbt:00000266	embryonic/larval dorsal tracheal branch 1	skos:closeMatch	NCIT:C113297	Radix Angelicae Sinensis/Radix Astragali Herbal Supplement	semapv:LexicalMatching	oaklib	0.5	oio:hasExactSynonym	oio:hasExactSynonym	db1
FBbt:00000275	embryonic/larval dorsal tracheal branch 10	skos:closeMatch	NCIT:C33356	Posterior Commissure	semapv:LexicalMatching	oaklib	0.5	oio:hasExactSynonym	oio:hasExactSynonym	posterior commissure
FBbt:00000275	embryonic/larval dorsal tracheal branch 10	skos:closeMatch	NCIT:C33356	Posterior Commissure	semapv:LexicalMatching	oaklib	0.5	oio:hasExactSynonym	rdfs:label	posterior commissure
FBbt:00000284	larval dorsal tracheal anastomosis 9	skos:closeMatch	NCIT:C120567	FBN2 wt Allele	semapv:LexicalMatching	oaklib	0.5	oio:hasExactSynonym	oio:hasExactSynonym	da9
FBbt:00000285	embryonic/larval dorsal group tracheal branch	skos:closeMatch	NCIT:C123746	Diego Garcia	semapv:LexicalMatching	oaklib	0.5	oio:hasExactSynonym	oio:hasExactSynonym	dg
FBbt:00000285	embryonic/larval dorsal group tracheal branch	skos:closeMatch	NCIT:C64555	Decigram	semapv:LexicalMatching	oaklib	0.5	oio:hasExactSynonym	oio:hasExactSynonym	dg
FBbt:00000286	larval dorsal group tracheal branch 1	skos:closeMatch	NCIT:C177651	DSG1 wt Allele	semapv:LexicalMatching	oaklib	0.5	oio:hasExactSynonym	oio:hasExactSynonym	dg1
FBbt:00000286	larval dorsal group tracheal branch 1	skos:closeMatch	NCIT:C177652	Desmoglein-1	semapv:LexicalMatching	oaklib	0.5	oio:hasExactSynonym	oio:hasExactSynonym	dg1
FBbt:00000306	embryonic/larval spiracular tracheal branch 3	skos:closeMatch	NCIT:C1647	Trastuzumab	semapv:LexicalMatching	oaklib	0.5	oio:hasExactSynonym	oio:hasExactSynonym	sb3
